TIMESTAMP;Batt ;T;Tmax;Tmin;RH;G;G_std;U;Ustd;Udir;Udir_std;P
27/08/16 21:00;13.54;2.525;2.906;2.168;57.4;0;0;3.007;1.776;306.9;79.02;0
27/08/16 21:30;13.46;2.685;2.986;2.522;57.96;0;0;3.914;1.76;347.4;32.58;0
27/08/16 22:00;13.39;2.797;2.956;2.612;55.13;0;0;4.875;1.337;352.5;13.55;0
27/08/16 22:30;13.33;2.681;2.794;2.512;52.52;0;0;4.725;1.553;358;20.01;0
27/08/16 23:00;13.28;2.627;2.784;2.37;53.93;0;0;2.949;1.512;344.9;49.69;0
27/08/16 23:30;13.23;2.32;2.633;1.945;55.83;0;0;2.259;1.621;221;79.14;0
28/08/16 00:00;13.18;2.378;2.674;1.906;46.5;0;0;2.252;1.24;18.57;87.8;0
28/08/16 00:30;13.14;2.622;2.804;2.45;50.54;0;0;3.9;2.514;1.387;30.58;0
28/08/16 01:00;13.12;2.312;2.592;2.056;58.52;0;0;3.851;1.564;357.1;29.31;0
28/08/16 01:30;13.09;2.277;2.643;2.006;63.35;0;0;3.935;1.894;350.8;34.58;0
28/08/16 02:00;13.07;2.52;2.774;2.067;64.27;0;0;6.798;2.941;340.9;29.19;0
28/08/16 02:30;13.05;2.075;2.522;1.844;63.13;0;0;5.237;2.048;353.3;28.66;0
28/08/16 03:00;13.03;2.467;3.148;2.087;61.1;0;0;6.772;2.22;348.2;19.56;0
28/08/16 03:30;13.02;2.717;3.068;2.512;64.24;0;0;6.582;1.674;0.779;21.13;0
28/08/16 04:00;13;2.525;2.734;2.42;64;0;0;6.089;1.954;3.082;23.24;0
28/08/16 04:30;12.99;2.592;3.026;2.288;67.89;0;0;4.985;2.431;346.4;40.21;0
28/08/16 05:00;12.99;1.727;2.37;1.166;80.4;0;0;4.581;1.938;354.6;43.65;0
28/08/16 05:30;12.98;0.878;1.248;0.67;85;0;0;3.069;1.716;358.6;45.88;0
28/08/16 06:00;12.97;1.074;1.925;0.772;85.1;0;0;4.668;2.474;352.2;45.79;0
28/08/16 06:30;12.97;1.142;1.713;0.792;90.2;0;0;7.783;2.791;354;28.07;0
28/08/16 07:00;12.96;1.324;1.986;0.732;91.3;0;0;4.795;2.169;353.6;37.37;0
28/08/16 07:30;12.95;2.043;3.169;1.096;89.4;0;0;4.744;2.898;342.9;45.16;0.3
28/08/16 08:00;12.95;2.142;3.068;1.42;88;0;0;4.397;2.507;341.7;39.73;0.2
28/08/16 08:30;12.94;2.251;3.32;1.834;78.93;0.078;0.142;2.947;2.494;351.1;72.32;0
28/08/16 09:00;12.94;2.444;3.34;1.804;88.4;1.283;0.695;3.023;2.265;27.52;52.79;0.2
28/08/16 09:30;12.94;1.501;1.986;1.116;94.2;8.54;3.041;2.616;1.872;6.685;51.18;0
28/08/16 10:00;12.94;1.185;1.48;0.914;96.4;13.23;5.26;2.546;1.294;20.97;43.97;0.2
28/08/16 10:30;13;1.082;1.298;0.914;94.8;40.42;22.74;4.993;2.045;7.762;19.72;0.5
28/08/16 11:00;14.34;1.642;2.106;1.248;87.4;88.2;24.43;5.494;2.246;358.7;23.85;0.6
28/08/16 11:30;14.43;2.152;2.572;1.702;87;154;45.06;4.136;1.794;3.227;30.81;0.5
28/08/16 12:00;14.4;2.358;2.502;2.218;86.5;186.3;27.47;3.759;1.755;359.6;35.62;0.4
28/08/16 12:30;14.4;2.263;2.45;2.087;86.2;143.4;16.21;3.495;1.937;351.8;45.61;0.3
28/08/16 13:00;14.4;2.387;2.774;2.026;88.8;137.3;17.02;5.226;2.664;353.2;39.75;0.4
28/08/16 13:30;14.4;2.349;2.643;2.046;86.2;166.5;21.82;5.549;1.843;356;24.69;0.1
28/08/16 14:00;14.4;2.669;2.906;2.3;82.9;197.7;36.23;4.276;1.962;357.4;33.26;0.1
28/08/16 14:30;14.4;2.746;3.118;2.492;85.8;179.3;34.82;6.314;2.647;357.4;30.61;0.1
28/08/16 15:00;14.4;2.597;2.976;2.168;87.8;148.6;47.19;3.784;2.046;4.948;47.97;0
28/08/16 15:30;14.37;2.793;3.422;2.067;81.2;299.3;53.8;2.941;1.779;19.66;62.17;0
28/08/16 16:00;14.33;3.087;3.422;2.804;84.7;246.9;52.5;3.011;2.126;341.6;58.43;0
28/08/16 16:30;14.33;3.472;4.744;2.784;77.75;146.9;44.95;3.948;2.105;342;50.85;0
28/08/16 17:00;14.33;3.767;4.552;2.754;79.27;89.7;22.58;4.096;3.173;337.2;65.09;0
28/08/16 17:30;14.33;4.057;5.532;2.936;84.5;79.46;18.14;5.473;3.964;306.8;58.89;0
28/08/16 18:00;14.33;2.356;2.997;1.986;87.7;78.7;7.263;3.584;1.331;69.92;28.27;0
28/08/16 18:30;13.99;2.674;3.026;2.44;86.3;41.57;11.89;3.031;1.105;46.2;26.46;0
28/08/16 19:00;13.85;3.264;3.775;2.774;77.9;17.92;8.24;4.028;1.748;359.7;32.11;0
28/08/16 19:30;13.75;3.38;4.3;2.946;73.24;1.551;0.954;6.393;2.331;348.9;23.92;0.1
28/08/16 20:00;13.65;3.421;4.522;3.159;82.4;0.051;0.121;5.986;1.997;358.6;23.38;0
28/08/16 20:30;13.56;4.374;5.118;3.208;66.06;0;0;11;4.987;328;32.35;0.1
28/08/16 21:00;13.49;4.792;5.088;4.422;69.88;0;0;11.04;3.404;334;20.77;0
28/08/16 21:30;13.41;3.661;4.432;2.814;73.58;0;0;13.15;4.546;326.7;18.19;0.1
28/08/16 22:00;13.35;3.107;3.594;2.502;80.9;0;0;5.563;4.01;10.32;41.75;0
28/08/16 22:30;13.29;3.373;4.633;2.552;68.4;0;0;4.267;3.114;352.4;55.34;0.1
28/08/16 23:00;13.24;4.588;4.966;3.584;63.53;0;0;9.74;4.644;337.8;26.75;0
28/08/16 23:30;13.19;4.902;5.31;4.452;59.02;0;0;14.42;5.428;328.4;25.18;0
29/08/16 00:00;13.15;5.112;5.411;4.814;58.6;0;0;14.92;4.764;336.9;23.24;0
29/08/16 00:30;13.12;5.14;5.684;4.814;59.19;0;0;17.27;4.158;337.1;17.4;0
29/08/16 01:00;13.1;5.397;6.047;5.007;59.32;0;0;19.52;4.852;335.5;19.42;0
29/08/16 01:30;13.07;4.95;5.856;3.927;57.67;0;0;19.53;5.355;333.7;20.53;0
29/08/16 02:00;13.05;5.423;5.986;5.088;64.72;0;0;20.03;5.026;336.6;19.97;0.1
29/08/16 02:30;13.04;5.52;5.926;5.098;62.84;0;0;16.8;5.198;339.7;23.32;0
29/08/16 03:00;13.02;4.063;5.34;3.36;79.07;0;0;8.74;3.616;348.9;35.75;0
29/08/16 03:30;13.01;3.503;4.008;2.886;78.04;0;0;6.338;3.387;351;47.54;0.1
29/08/16 04:00;13;4.409;5.038;3.451;68.38;0;0;8.55;4.177;341.2;40.9;0
29/08/16 04:30;12.99;5.018;5.361;4.502;67.55;0;0;12.65;4.874;337.5;30.64;0
29/08/16 05:00;12.99;5.397;5.724;4.956;64.62;0;0;15.97;5.323;339.4;25.22;0.1
29/08/16 05:30;12.98;5.224;5.643;4.734;70.69;0;0;14.28;4.795;341.5;26.63;0
29/08/16 06:00;12.97;4.358;5.048;3.704;77.95;0;0;9.55;5.218;348.6;33.88;0.1
29/08/16 06:30;12.97;2.749;3.724;1.976;91.5;0;0;8.76;3.264;359.3;28.6;0.5
29/08/16 07:00;12.97;2.057;2.37;1.814;92.4;0;0;8.2;2.707;358.2;25.76;0.7
29/08/16 07:30;12.96;2.677;3.239;2.106;91.2;0;0;9.04;3.542;357.4;27.81;0.2
29/08/16 08:00;12.95;2.852;3.058;2.633;90.4;0;0;10.68;3.191;1.489;24.96;0.3
29/08/16 08:30;12.95;2.626;3.017;2.249;91.6;0.008;0.052;11.06;3.704;355.6;28.33;0.3
29/08/16 09:00;12.95;2.324;2.855;1.896;92.7;1.009;0.575;9.56;3.211;351.1;25.88;0.4
29/08/16 09:30;12.94;1.985;2.522;1.562;92.1;3.118;1.104;5.46;2.386;344.3;44.14;1.1
29/08/16 10:00;12.94;1.695;2.116;1.196;94.6;7.052;3.186;6.769;4.389;336.9;47.52;0.6
29/08/16 10:30;12.94;0.973;1.348;0.448;98;22.46;6.806;5.124;2.479;342.4;42.4;0.1
29/08/16 11:00;12.94;1.02;1.4;0.508;90.9;45.63;8.79;7.177;2.648;314.6;34.49;0.3
29/08/16 11:30;12.95;1.5;1.896;1.137;82.2;176.2;63.12;9.94;3.81;321.6;28.44;0.6
29/08/16 12:00;14.43;1.549;2.006;1.116;86.9;99.3;19.11;13.2;4.032;318.9;26.62;0.1
29/08/16 12:30;14.43;1.324;2.168;0.873;82.1;164;74.81;11.13;3.949;317.4;28.7;0.3
29/08/16 13:00;14.43;1.927;2.37;1.217;85.3;144.1;55.35;20.19;6.372;323.6;19.96;0.2
29/08/16 13:30;14.43;0.513;1.238;0.185;92.1;121.8;117.3;19.14;5.338;322.4;21.08;0
29/08/16 14:00;14.11;0.231;0.702;-0.138;98.5;27.6;6.945;13.14;4.529;315.2;22.87;0
29/08/16 14:30;14.19;0.013;0.174;-0.178;99;78.53;44.49;9.84;4.427;322.2;25.06;0
29/08/16 15:00;14.46;0.016;0.104;-0.098;99.7;94.9;24.46;6.396;2.991;309;39.73;0
29/08/16 15:30;14.1;0.064;0.104;0.003;100;68.44;26.33;10.11;4.018;324.1;28.31;0
29/08/16 16:00;14.2;0.05;0.145;-0.036;100;79.63;27.34;18.3;4.85;323;18.86;0
29/08/16 16:30;14.16;0.201;0.286;0.114;100;91;34.16;20.01;4.229;311.5;20.02;0
29/08/16 17:00;14.1;0.01;0.236;-0.28;99.8;43.58;14.51;21.25;4.345;285.3;18.63;0
29/08/16 17:30;14.29;-0.509;-0.138;-0.928;99.1;41.24;6.553;21.26;3.076;271.4;13.63;0
29/08/16 18:00;14.1;-1.051;-0.866;-1.252;98.8;30.66;6.999;19.84;3.129;270.4;14.13;0
29/08/16 18:30;13.95;-1.341;-1.069;-1.697;98.5;15.13;4.421;16.37;3.301;269;16.45;0
29/08/16 19:00;13.84;-1.769;-1.596;-1.879;96.4;7.804;1.705;18.96;3.259;270.4;12.48;0
29/08/16 19:30;13.74;-2.032;-1.818;-2.223;94.9;1.279;0.902;19.71;2.993;277.3;13.09;0
29/08/16 20:00;13.65;-2.38;-2.082;-2.81;97.9;0.041;0.11;14.52;3.633;271.3;21.12;0
29/08/16 20:30;13.57;-2.73;-2.588;-2.872;94.6;0;0;17.94;3.89;282.3;14.41;0
29/08/16 21:00;13.49;-2.86;-2.598;-3.58;95.7;0;0;14.58;3.485;287.6;18.28;0
29/08/16 21:30;13.42;-3.711;-3.52;-3.905;96;0;0;15.95;3.271;275.2;17.8;0
29/08/16 22:00;13.35;-3.75;-3.58;-3.925;95.8;0;0;11.98;3.485;295.6;22.55;0
29/08/16 22:30;13.3;-3.883;-3.601;-4.068;93.9;0;0;11.66;2.589;303.6;16.12;0
29/08/16 23:00;13.24;-3.724;-3.592;-3.885;91.8;0;0;10.21;2.915;310.6;22.34;0
29/08/16 23:30;13.16;-4.365;-3.703;-4.878;95.6;0;0;15.92;4.473;270.4;23.14;0
30/08/16 00:00;13.11;-4.669;-4.513;-4.838;94.8;0;0;20.06;3.611;263.5;12.47;0
30/08/16 00:30;13.08;-4.685;-4.33;-4.99;94.8;0;0;15.04;3.316;277;14.63;0
30/08/16 01:00;13.05;-4.715;-4.584;-4.889;93.4;0;0;13.96;2.759;297.5;20.35;0
30/08/16 01:30;13;-4.754;-4.352;-5.324;95.2;0;0;16.08;3.908;285.1;28.14;0
30/08/16 02:00;12.99;-5.375;-5.142;-5.548;94.6;0;0;20.26;3.319;270.6;14.51;0
30/08/16 02:30;12.97;-5.44;-5.284;-5.568;92.7;0;0;19.01;3.081;274.5;15.49;0
30/08/16 03:00;12.96;-5.292;-4.96;-5.568;91;0;0;18.97;3.104;290.6;16.55;0
30/08/16 03:30;12.94;-5.527;-5.334;-5.67;94.8;0;0;18.3;3.445;273.5;18.69;0
30/08/16 04:00;12.93;-5.586;-5.294;-5.942;88.2;0;0;19.28;4.223;270.6;14;0
30/08/16 04:30;12.92;-5.948;-5.77;-6.076;91.2;0;0;21.37;2.611;276.6;11.51;0
30/08/16 05:00;12.91;-6.029;-5.76;-6.217;92.4;0;0;23.03;3.468;268.9;12.06;0
30/08/16 05:30;12.9;-6.144;-5.932;-6.338;93.1;0;0;19.81;3.771;273.2;12.98;0
30/08/16 06:00;12.9;-6.075;-5.892;-6.278;89.8;0;0;20.31;4.314;291.9;16.87;0
30/08/16 06:30;12.87;-6.39;-6.105;-6.622;93.7;0;0;22.28;4.031;276.8;11.29;0
30/08/16 07:00;12.85;-6.37;-6.217;-6.511;91.1;0;0;17.08;3.71;263.4;17.32;0
30/08/16 07:30;12.85;-6.443;-6.196;-6.612;94;0;0;20.7;3.957;270.2;9.56;0
30/08/16 08:00;12.86;-6.366;-6.196;-6.541;93.7;0;0;18.21;3.813;278.3;15.61;0
30/08/16 08:30;12.86;-6.268;-5.74;-6.492;90.6;0.7;0.641;21.25;4.696;283.9;12.43;0
30/08/16 09:00;12.86;-6.272;-5.973;-6.502;88.5;9.55;7.366;20.32;3.025;285.1;11.67;0
30/08/16 09:30;12.96;-6.07;-5.852;-6.399;85.8;65.92;14.72;17.7;3.7;293.4;14.37;0
30/08/16 10:00;14.77;-5.976;-5.689;-6.308;90.7;65.74;8.15;20.06;3.773;299.6;13.81;0
30/08/16 10:30;14.77;-6.14;-5.952;-6.319;92.6;68.12;21.07;15.9;4.193;298.8;16.88;0
30/08/16 11:00;14.77;-5.577;-5.122;-6.115;91.5;112.8;18.54;7.395;2.432;319;21.61;0
30/08/16 11:30;14.74;-5.533;-5.162;-5.842;96;52.83;5.783;8.51;2.674;317.1;27.6;0
30/08/16 12:00;14.74;-5.603;-5.375;-5.832;95.4;86.6;18.71;9.37;3.127;287.6;33.5;0
30/08/16 12:30;14.74;-5.523;-5.406;-5.628;95.1;117.6;22.16;10.31;2.789;278.4;25.45;0
30/08/16 13:00;14.74;-6.027;-5.426;-7.008;96.1;159.7;16.4;10.73;3.814;235;28.73;0
30/08/16 13:30;14.74;-6.497;-6.287;-6.826;89.3;201;26.65;11.24;2.318;224.7;15.15;0
30/08/16 14:00;14.74;-6.292;-6.095;-6.562;89.6;263.1;34.14;13.24;2.635;241.8;12.28;0
30/08/16 14:30;14.74;-6.276;-6.076;-6.43;89.8;273;40.86;9.23;3.616;228.2;23.88;0
30/08/16 15:00;14.74;-6.282;-6.095;-6.48;83.3;303.1;42.3;12.67;2.79;238.3;13.8;0
30/08/16 15:30;14.74;-6.38;-6.115;-6.622;83.8;245.7;27.47;14.54;3.053;236.5;13.71;0
30/08/16 16:00;14.74;-6.302;-6.115;-6.622;89.1;146.4;37.03;16.74;3.367;251.2;12.98;0
30/08/16 16:30;14.77;-6.378;-6.054;-6.643;86.3;125.6;51.34;21.99;3.662;256.8;10.38;0
30/08/16 17:00;14.77;-6.183;-5.73;-6.48;89.9;128.8;35.87;19.22;3.641;255.7;14.15;0
30/08/16 17:30;14.77;-5.986;-5.65;-6.268;87.3;100.7;22.31;18.37;2.984;272.9;10.12;0
30/08/16 18:00;14.26;-5.958;-5.588;-6.105;93.2;48.7;25.39;18.85;2.716;270.4;9.39;0
30/08/16 18:30;14.35;-5.815;-5.588;-6.014;91.7;66.19;24.04;20.02;3.732;257.5;14.24;0
30/08/16 19:00;14.14;-5.48;-5.091;-5.872;88.7;17.74;5.717;19.84;3.292;251.2;10.07;0
30/08/16 19:30;14.03;-5.56;-5.375;-5.73;92.6;2.455;1.868;18.1;3.038;257;10.46;0
30/08/16 20:00;13.93;-5.33;-4.736;-5.628;92.6;0.097;0.152;20.25;4.574;249.1;9.47;0
30/08/16 20:30;13.84;-5.374;-4.938;-5.526;91.4;0;0;15.23;2.613;240;11.74;0
30/08/16 21:00;13.76;-5.263;-5.01;-5.406;94.1;0;0;16.09;2.405;251.3;13.78;0
30/08/16 21:30;13.68;-5.156;-4.716;-5.365;93.6;0;0;16.67;2.88;258.1;12.27;0
30/08/16 22:00;13.6;-5.106;-4.898;-5.224;94.1;0;0;15.55;2.344;248.1;13.39;0
30/08/16 22:30;13.53;-4.874;-4.502;-5.224;93.1;0;0;17.01;2.382;246.1;11.21;0
30/08/16 23:00;13.46;-4.958;-4.716;-5.081;94;0;0;12.21;3.029;240;18.62;0
30/08/16 23:30;13.39;-4.704;-4.463;-4.938;93.1;0;0;17.59;2.726;252.9;11.32;0
31/08/16 00:00;13.33;-4.831;-4.696;-4.938;93.7;0;0;15.2;2.488;252.8;10.58;0
31/08/16 00:30;13.27;-4.639;-4.432;-4.838;91.4;0;0;16.39;2.675;251.4;10.31;0
31/08/16 01:00;13.22;-4.494;-4.048;-4.787;91.6;0;0;16.41;2.506;245.6;11.03;0
31/08/16 01:30;13.17;-4.548;-4.22;-4.746;92.6;0;0;16.38;2.412;260.8;10.61;0
31/08/16 02:00;13.12;-4.677;-4.402;-4.798;94.9;0;0;14.86;2.841;239;10.01;0
31/08/16 02:30;13.08;-4.685;-4.442;-4.868;96.2;0;0;14.47;3.232;243.5;15.02;0
31/08/16 03:00;13.04;-4.692;-4.463;-5;88.1;0;0;13.33;3.05;230;19.57;0
31/08/16 03:30;13.02;-4.845;-4.392;-5.071;94.4;0;0;10.54;2.782;215.3;13.03;0
31/08/16 04:00;12.99;-4.823;-4.636;-4.97;96.3;0;0;10.72;3.326;224.7;13.18;0
31/08/16 04:30;12.97;-4.623;-4.412;-4.726;92.7;0;0;13.17;3.032;242.6;13.37;0
31/08/16 05:00;12.95;-4.603;-4.493;-4.726;94.6;0;0;15.17;2.76;247.8;12.81;0
31/08/16 05:30;12.94;-4.695;-4.513;-4.818;89.9;0;0;10.77;3.24;232.2;19.95;0
31/08/16 06:00;12.93;-4.841;-4.554;-4.98;91.6;0;0;11.42;3.646;242.9;23.15;0
31/08/16 06:30;12.92;-4.783;-4.624;-4.918;89.6;0;0;12.28;4.543;247.8;29.15;0
31/08/16 07:00;12.9;-4.831;-4.656;-5;94;0;0;12.3;3.837;269.2;19.3;0
31/08/16 07:30;12.9;-4.885;-4.736;-5.02;93.8;0;0;16.76;2.99;266.8;13.44;0
31/08/16 08:00;12.89;-4.941;-4.736;-5.081;92.6;0;0;18.58;2.849;263.7;11.94;0
31/08/16 08:30;12.88;-5.02;-4.798;-5.182;92.3;3.563;3.943;18.4;3.723;282.3;18.76;0
31/08/16 09:00;12.88;-5.026;-4.838;-5.304;94.5;25.3;9.94;22.99;3.627;281.5;14.51;0
31/08/16 09:30;13.38;-4.827;-4.594;-5.091;93.8;49.53;7.88;23.41;3.271;274;10.27;0
31/08/16 10:00;14.7;-4.585;-4.392;-4.818;94.5;76.59;10.22;19.27;3.408;278.5;14.54;0
31/08/16 10:30;14.7;-4.266;-4.108;-4.412;94;97.8;19.41;20.58;3.667;274.1;12.52;0
31/08/16 11:00;14.7;-4.27;-4.128;-4.442;95.3;124.1;27.33;15.47;4.638;285.1;24.07;0
31/08/16 11:30;14.7;-4.17;-4.026;-4.28;95.8;294;57.46;17.83;4.114;277;15.43;0
31/08/16 12:00;14.67;-4.055;-3.905;-4.128;96.4;418.7;63.45;17.84;4.816;268;17.76;0
31/08/16 12:30;14.67;-4.036;-3.885;-4.148;96.1;262.3;42.09;17.69;4.211;265.8;20.18;0
31/08/16 13:00;14.67;-4.03;-3.946;-4.108;96.6;159.8;23.79;17.46;3.612;265.7;17.25;0
31/08/16 13:30;14.67;-3.808;-3.622;-4.006;96;162.5;45.63;21.49;3.804;264.6;14.53;0
31/08/16 14:00;14.67;-3.729;-3.55;-3.864;95.6;442.4;90.6;28.07;4.935;261.4;12.41;0.2
31/08/16 14:30;14.63;-3.589;-3.439;-3.733;95.8;324.9;43.31;31.37;3.99;255.6;9.88;0
31/08/16 15:00;14.63;-3.502;-3.155;-3.742;91.6;223.9;20.24;30.57;2.606;261.8;7.826;0
31/08/16 15:30;14.63;-3.133;-3.004;-3.308;89.5;170.5;18.8;29.49;2.802;274.4;6.781;0
31/08/16 16:00;14.63;-2.896;-2.75;-3.064;92.4;156.6;25.27;22.95;2.877;283.6;9.09;0
31/08/16 16:30;14.63;-2.986;-2.832;-3.155;93.4;111.1;6.875;20.65;2.407;279.1;8.09;0
31/08/16 17:00;14.63;-3.187;-3.064;-3.378;94.2;116.2;7.771;20.36;1.706;272.5;6.56;0
31/08/16 17:30;14.63;-3.424;-3.094;-3.58;95.8;90.3;15.57;16.9;2.335;266.3;8.71;0
31/08/16 18:00;14.63;-3.48;-3.338;-3.541;96.8;67.8;18.08;14.85;3;269.5;14.81;0
31/08/16 18:30;14.25;-3.338;-3.176;-3.541;96.5;52.21;14.96;15.36;2.833;267;13.53;0
31/08/16 19:00;14.05;-3.235;-3.034;-3.338;96.5;21.06;5.874;15.61;2.52;266.4;14.64;0
31/08/16 19:30;13.94;-2.988;-2.69;-3.196;95;3.506;1.886;16.2;3.118;271.6;16.38;0
31/08/16 20:00;13.82;-2.863;-2.497;-3.034;94.9;0.208;0.307;16.6;3.939;268.6;18.2;0
31/08/16 20:30;13.74;-2.65;-2.507;-2.791;95.6;0;0;17.84;3.369;272.5;16.66;0
31/08/16 21:00;13.66;-2.695;-2.486;-2.932;95.5;0;0;17.74;4.401;275;17.01;0
31/08/16 21:30;13.59;-2.507;-2.304;-2.73;92.6;0;0;21.85;4.017;256.5;10.62;0
31/08/16 22:00;13.51;-2.574;-2.345;-2.771;95;0;0;19.64;3.825;262.6;13.34;0
31/08/16 22:30;13.45;-2.485;-2.304;-2.658;94;0;0;22.01;2.852;263;9.62;0
31/08/16 23:00;13.38;-2.446;-2.194;-2.771;93;0;0;21.31;2.508;264.5;8.64;0
31/08/16 23:30;13.32;-2.29;-2.041;-2.486;92.6;0;0;19.43;2.563;264.7;11.44;0
01/09/16 00:00;13.26;-2.311;-2.092;-2.528;94.4;0;0;17.7;3.428;267.3;15.57;0
01/09/16 00:30;13.21;-2.17;-1.738;-2.426;95.8;0;0;18.45;3.085;270.8;12.37;0
01/09/16 01:00;13.16;-2.296;-2.184;-2.426;95.6;0;0;20.33;3.021;264.8;10.77;0
01/09/16 01:30;13.12;-2.152;-1.898;-2.325;94.2;0;0;20.63;3.368;258.4;10.75;0
01/09/16 02:00;13.08;-2.066;-1.94;-2.264;92.8;0;0;23.16;2.91;266.5;8.26;0
01/09/16 02:30;13.05;-1.804;-1.282;-2.184;89.9;0;0;27.05;1.961;270;4.953;0
01/09/16 03:00;13.03;-1.659;-1.21;-2.061;88.6;0;0;26.16;2.422;271.3;6.305;0
01/09/16 03:30;13;-1.595;-1.171;-1.879;87.5;0;0;24.59;2.382;270.8;6.639;0
01/09/16 04:00;12.99;-1.565;-1.19;-1.778;88.4;0;0;25.76;1.712;268.7;5.123;0
01/09/16 04:30;12.97;-1.6;-1.171;-1.859;85.8;0;0;25.69;2.022;270.9;5.809;0
01/09/16 05:00;12.95;-1.485;-1.241;-1.697;89;0;0;26.22;2.415;270.4;7.036;0
01/09/16 05:30;12.95;-1.813;-1.272;-2.102;94.3;0;0;18.93;4.665;261.7;14.92;0
01/09/16 06:00;12.94;-1.999;-1.748;-2.122;93.5;0;0;16.13;3.672;268.9;16.07;0
01/09/16 06:30;12.92;-1.933;-1.596;-2.102;93.7;0;0;20.18;4.035;260.8;12.64;0
01/09/16 07:00;12.92;-1.867;-1.697;-2.012;93.8;0;0;20.57;4.183;261.4;14.44;0
01/09/16 07:30;12.91;-1.71;-1.332;-1.889;91.7;0;0;16.89;4.811;284.3;28.51;0
01/09/16 08:00;12.91;-1.349;-0.886;-1.656;91.4;0;0;19.87;3.879;281.6;23.21;0
01/09/16 08:30;12.91;-1.302;-0.604;-1.697;87.6;0.74;0.66;20.41;3.245;270.5;10.66;0
01/09/16 09:00;12.9;-1.578;-1.13;-1.898;94;6.116;2.384;19.65;2.791;268.5;10.14;0
01/09/16 09:30;12.9;-1.834;-1.626;-1.96;95.5;18.9;3.62;18.12;2.569;271.4;11.24;0
01/09/16 10:00;13.1;-1.758;-1.444;-1.97;92.4;28.36;3.279;21.47;3.508;268.9;12.04;0
01/09/16 10:30;13.7;-1.439;-0.988;-1.726;88;40.24;13.44;19.52;4.327;284.6;20.37;0
01/09/16 11:00;14.57;-1.503;-1.292;-1.778;89;124.1;39.39;21.58;3.837;290.5;15.64;0
01/09/16 11:30;14.57;-1.703;-1.322;-1.96;83.3;270.6;161.1;24.26;2.777;281.2;9.14;0
01/09/16 12:00;14.57;-1.613;-1.22;-1.98;84.9;433.2;110.1;23.4;2.738;276.5;8.74;0
01/09/16 12:30;14.57;-1.8;-1.576;-1.99;87.6;555.3;37.16;21.92;2.894;274.7;9.86;0
01/09/16 13:00;14.57;-1.633;-1.312;-1.93;84.9;599.1;43.37;17.9;4.061;282.9;17.4;0
01/09/16 13:30;14.57;-1.589;-1.19;-1.859;84.6;645.3;68.14;17.56;5.071;289;19.14;0
01/09/16 14:00;14.57;-1.09;-0.846;-1.292;82.3;755.3;40.81;12.71;4.709;303;28.13;0
01/09/16 14:30;14.53;-0.838;-0.502;-1.19;80.5;746;106.5;10.07;5.15;312.4;58.07;0
01/09/16 15:00;14.53;-0.724;-0.401;-0.999;81.2;717;56.05;16.08;5.536;308;24.28;0
01/09/16 15:30;14.53;-0.634;-0.401;-0.866;81.5;706.8;42.53;13.63;5.442;310.1;27.57;0
01/09/16 16:00;14.53;-0.711;-0.442;-0.948;80.1;557.6;154.4;17.03;5.686;304.7;24.01;0
01/09/16 16:30;14.53;-0.802;-0.482;-0.999;77.7;456.5;122.5;20.58;3.017;299.6;13.12;0
01/09/16 17:00;14.53;-0.221;0.246;-0.563;74.13;344;154.9;21.16;2.311;297.5;7.686;0
01/09/16 17:30;14.53;-0.331;-0.026;-0.584;75.77;213.8;118.6;20.33;2.604;290.3;10.89;0
01/09/16 18:00;14.53;-0.224;0.55;-0.665;77.24;95;17.49;18.43;2.645;295.4;12.87;0
01/09/16 18:30;14.53;-0.751;-0.391;-1.018;82.4;60.04;9.27;17.79;3.242;299.6;18.13;0
01/09/16 19:00;14.16;-0.653;-0.159;-0.948;78.93;46.94;14.29;16.16;4.032;296.9;22.73;0
01/09/16 19:30;14.01;-0.714;-0.432;-0.988;83.5;12.38;3.854;15.15;3.181;299;17.72;0
01/09/16 20:00;13.9;-0.826;-0.532;-1.14;84.8;1.038;1.552;15;3.176;295.3;16.34;0
01/09/16 20:30;13.81;-0.753;-0.28;-1.079;83.1;0;0;18.9;2.433;269.2;8.36;0
01/09/16 21:00;13.72;-0.602;-0.118;-1.16;80.6;0;0;15.78;3.169;279.9;14.49;0
01/09/16 21:30;13.64;0.169;1.439;-0.684;70.03;0;0;14.26;3.428;282.8;18.79;0
01/09/16 22:00;13.56;0.63;1.734;-1.272;86.6;0;0;15.11;3.791;267.3;16.37;0
01/09/16 22:30;13.48;-0.252;0.408;-1.272;75.08;0;0;15.6;3.276;267.4;15.64;0
01/09/16 23:00;13.42;-0.203;0.58;-1.252;76.06;0;0;16.69;2.674;260.3;12.6;0
01/09/16 23:30;13.35;-0.115;1.318;-1.15;80.7;0;0;16.09;3.076;259.4;16.44;0
02/09/16 00:00;13.29;-0.586;1.045;-1.21;76.86;0;0;17.05;3.193;266.8;16.09;0
02/09/16 00:30;13.24;0.545;1.582;-0.3;71.02;0;0;15.57;2.289;258.3;11.68;0
02/09/16 01:00;13.19;0.371;1.632;-0.401;70.53;0;0;15.93;2.62;265.1;12.3;0
02/09/16 01:30;13.15;0.413;1.309;-0.461;71.01;0;0;16.07;2.226;264.1;11.55;0
02/09/16 02:00;13.11;0.358;0.852;-0.37;68.44;0;0;16.52;2.556;262.8;9.35;0
